timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1533237583162,3,HTTP Request,404,Not Found,getUserByUsername 3-19,text,false,,312,151,1,2,3,0,0
1533237583165,2,HTTP Request,404,Not Found,getUserByUsername 3-19,text,false,,312,151,1,2,2,0,0
1533237583163,6,HTTP Request,200,OK,getUserById 2-19,text,true,,229,126,1,2,6,0,0
1533237583167,2,HTTP Request,404,Not Found,getUserByUsername 3-19,text,false,,312,151,1,2,2,0,0
1533237583169,3,HTTP Request,200,OK,getUserById 2-19,text,true,,229,126,1,2,3,0,0
1533237583169,4,HTTP Request,404,Not Found,getUserByUsername 3-19,text,false,,312,151,1,2,4,0,0
1533237583173,2,HTTP Request,404,Not Found,getUserByUsername 3-19,text,false,,312,151,1,2,2,0,0
1533237583173,3,HTTP Request,200,OK,getUserById 2-19,text,true,,229,126,1,2,3,0,0
1533237583175,2,HTTP Request,404,Not Found,getUserByUsername 3-19,text,false,,312,151,1,1,2,0,0
1533237583178,1,HTTP Request,404,Not Found,getUserByUsername 3-19,text,false,,312,151,1,1,1,0,0
1533237584110,3,HTTP Request,200,OK,getAllUsers 1-20,text,true,,520,123,1,1,3,0,0
1533237584113,3,HTTP Request,200,OK,getAllUsers 1-20,text,true,,520,123,1,1,3,0,0
1533237584116,3,HTTP Request,200,OK,getAllUsers 1-20,text,true,,520,123,1,1,3,0,0
1533237584120,2,HTTP Request,200,OK,getAllUsers 1-20,text,true,,520,123,1,1,2,0,0
1533237584122,3,HTTP Request,200,OK,getAllUsers 1-20,text,true,,520,123,1,1,3,0,0
1533237584125,3,HTTP Request,200,OK,getAllUsers 1-20,text,true,,520,123,1,1,3,0,0
1533237584128,2,HTTP Request,200,OK,getAllUsers 1-20,text,true,,520,123,1,1,2,0,0
1533237584131,2,HTTP Request,200,OK,getAllUsers 1-20,text,true,,520,123,1,1,2,0,0
1533237584134,2,HTTP Request,200,OK,getAllUsers 1-20,text,true,,520,123,1,1,2,0,0
1533237584136,4,HTTP Request,200,OK,getAllUsers 1-20,text,true,,520,123,1,2,4,0,0
1533237584138,5,HTTP Request,200,OK,getUserById 2-20,text,true,,229,126,1,1,5,0,1
1533237584143,3,HTTP Request,200,OK,getUserById 2-20,text,true,,229,126,1,1,3,0,0
1533237584147,3,HTTP Request,200,OK,getUserById 2-20,text,true,,229,126,1,1,3,0,0
1533237584150,3,HTTP Request,200,OK,getUserById 2-20,text,true,,229,126,1,1,3,0,0
1533237584153,4,HTTP Request,200,OK,getUserById 2-20,text,true,,229,126,1,2,4,0,0
1533237584157,3,HTTP Request,404,Not Found,getUserByUsername 3-20,text,false,,312,151,1,2,2,0,0
1533237584157,4,HTTP Request,200,OK,getUserById 2-20,text,true,,229,126,1,2,4,0,0
1533237584160,2,HTTP Request,404,Not Found,getUserByUsername 3-20,text,false,,312,151,1,2,2,0,0
1533237584162,3,HTTP Request,404,Not Found,getUserByUsername 3-20,text,false,,312,151,1,2,3,0,0
1533237584161,4,HTTP Request,200,OK,getUserById 2-20,text,true,,229,126,1,2,4,0,0
1533237584165,2,HTTP Request,404,Not Found,getUserByUsername 3-20,text,false,,312,151,1,2,2,0,0
1533237584165,3,HTTP Request,200,OK,getUserById 2-20,text,true,,229,126,1,2,3,0,0
1533237584167,2,HTTP Request,404,Not Found,getUserByUsername 3-20,text,false,,312,151,1,2,2,0,0
1533237584169,2,HTTP Request,404,Not Found,getUserByUsername 3-20,text,false,,312,151,1,2,2,0,0
1533237584169,3,HTTP Request,200,OK,getUserById 2-20,text,true,,229,126,1,2,3,0,0
1533237584171,1,HTTP Request,404,Not Found,getUserByUsername 3-20,text,false,,312,151,1,2,1,0,0
1533237584173,2,HTTP Request,404,Not Found,getUserByUsername 3-20,text,false,,312,151,1,2,1,0,0
1533237584172,3,HTTP Request,200,OK,getUserById 2-20,text,true,,229,126,1,2,3,0,0
1533237584175,2,HTTP Request,404,Not Found,getUserByUsername 3-20,text,false,,312,151,1,1,2,0,0
1533237584177,1,HTTP Request,404,Not Found,getUserByUsername 3-20,text,false,,312,151,1,1,1,0,0
1533237585110,3,HTTP Request,200,OK,getAllUsers 1-21,text,true,,520,123,1,1,3,0,0
1533237585113,3,HTTP Request,200,OK,getAllUsers 1-21,text,true,,520,123,1,1,3,0,0
1533237585117,2,HTTP Request,200,OK,getAllUsers 1-21,text,true,,520,123,1,1,2,0,0
1533237585120,2,HTTP Request,200,OK,getAllUsers 1-21,text,true,,520,123,1,1,2,0,0
1533237585122,3,HTTP Request,200,OK,getAllUsers 1-21,text,true,,520,123,1,1,3,0,0
1533237585125,3,HTTP Request,200,OK,getAllUsers 1-21,text,true,,520,123,1,1,3,0,0
1533237585128,3,HTTP Request,200,OK,getAllUsers 1-21,text,true,,520,123,1,1,3,0,0
1533237585131,3,HTTP Request,200,OK,getAllUsers 1-21,text,true,,520,123,1,1,3,0,0
1533237585134,3,HTTP Request,200,OK,getAllUsers 1-21,text,true,,520,123,1,1,3,0,0
1533237585138,3,HTTP Request,200,OK,getAllUsers 1-21,text,true,,520,123,1,2,3,0,0
1533237585138,4,HTTP Request,200,OK,getUserById 2-21,text,true,,229,126,1,1,4,0,0
1533237585143,3,HTTP Request,200,OK,getUserById 2-21,text,true,,229,126,1,1,3,0,0
1533237585146,3,HTTP Request,200,OK,getUserById 2-21,text,true,,229,126,1,1,3,0,0
1533237585149,3,HTTP Request,200,OK,getUserById 2-21,text,true,,229,126,1,1,3,0,0
1533237585152,3,HTTP Request,200,OK,getUserById 2-21,text,true,,229,126,1,1,3,0,0
1533237585155,4,HTTP Request,200,OK,getUserById 2-21,text,true,,229,126,1,2,4,0,0
1533237585156,3,HTTP Request,404,Not Found,getUserByUsername 3-21,text,false,,312,151,1,2,3,0,1
1533237585160,1,HTTP Request,404,Not Found,getUserByUsername 3-21,text,false,,312,151,1,2,1,0,0
1533237585159,3,HTTP Request,200,OK,getUserById 2-21,text,true,,229,126,1,2,3,0,0
1533237585162,1,HTTP Request,404,Not Found,getUserByUsername 3-21,text,false,,312,151,1,2,1,0,0
1533237585164,1,HTTP Request,404,Not Found,getUserByUsername 3-21,text,false,,312,151,1,2,1,0,0
1533237585163,3,HTTP Request,200,OK,getUserById 2-21,text,true,,229,126,1,2,3,0,0
1533237585166,1,HTTP Request,404,Not Found,getUserByUsername 3-21,text,false,,312,151,1,2,1,0,0
1533237585166,3,HTTP Request,200,OK,getUserById 2-21,text,true,,229,126,1,2,3,0,0
1533237585168,2,HTTP Request,404,Not Found,getUserByUsername 3-21,text,false,,312,151,1,2,2,0,0
1533237585170,2,HTTP Request,404,Not Found,getUserByUsername 3-21,text,false,,312,151,1,2,2,0,0
1533237585169,4,HTTP Request,200,OK,getUserById 2-21,text,true,,229,126,1,2,4,0,0
1533237585172,2,HTTP Request,404,Not Found,getUserByUsername 3-21,text,false,,312,151,1,1,2,0,0
1533237585174,2,HTTP Request,404,Not Found,getUserByUsername 3-21,text,false,,312,151,1,1,2,0,0
1533237585176,2,HTTP Request,404,Not Found,getUserByUsername 3-21,text,false,,312,151,1,1,2,0,0
1533237586111,3,HTTP Request,200,OK,getAllUsers 1-22,text,true,,520,123,1,1,3,0,0
1533237586114,14,HTTP Request,200,OK,getAllUsers 1-22,text,true,,520,123,1,1,14,0,0
1533237586128,3,HTTP Request,200,OK,getAllUsers 1-22,text,true,,520,123,1,1,3,0,0
1533237586131,3,HTTP Request,200,OK,getAllUsers 1-22,text,true,,520,123,1,1,3,0,0
1533237586134,3,HTTP Request,200,OK,getAllUsers 1-22,text,true,,520,123,1,1,3,0,0
1533237586137,4,HTTP Request,200,OK,getAllUsers 1-22,text,true,,520,123,1,2,4,0,0
1533237586138,4,HTTP Request,200,OK,getUserById 2-22,text,true,,229,126,1,2,3,0,1
1533237586141,3,HTTP Request,200,OK,getAllUsers 1-22,text,true,,520,123,1,2,3,0,0
1533237586142,2,HTTP Request,200,OK,getUserById 2-22,text,true,,229,126,1,2,2,0,0
1533237586144,3,HTTP Request,200,OK,getAllUsers 1-22,text,true,,520,123,1,2,3,0,0
1533237586145,2,HTTP Request,200,OK,getUserById 2-22,text,true,,229,126,1,2,2,0,0
1533237586147,3,HTTP Request,200,OK,getAllUsers 1-22,text,true,,520,123,1,2,3,0,0
1533237586147,4,HTTP Request,200,OK,getUserById 2-22,text,true,,229,126,1,2,4,0,0
1533237586151,3,HTTP Request,200,OK,getAllUsers 1-22,text,true,,520,123,1,2,3,0,0
1533237586151,3,HTTP Request,200,OK,getUserById 2-22,text,true,,229,126,1,1,3,0,0
1533237586155,3,HTTP Request,200,OK,getUserById 2-22,text,true,,229,126,1,2,3,0,0
1533237586157,2,HTTP Request,404,Not Found,getUserByUsername 3-22,text,false,,312,151,1,2,2,0,1
1533237586158,3,HTTP Request,200,OK,getUserById 2-22,text,true,,229,126,1,2,3,0,0
1533237586159,2,HTTP Request,404,Not Found,getUserByUsername 3-22,text,false,,312,151,1,2,2,0,0
1533237586161,3,HTTP Request,404,Not Found,getUserByUsername 3-22,text,false,,312,151,1,2,3,0,0
1533237586161,4,HTTP Request,200,OK,getUserById 2-22,text,true,,229,126,1,2,4,0,0
1533237586164,2,HTTP Request,404,Not Found,getUserByUsername 3-22,text,false,,312,151,1,2,2,0,0
1533237586166,2,HTTP Request,404,Not Found,getUserByUsername 3-22,text,false,,312,151,1,2,2,0,0
1533237586165,3,HTTP Request,200,OK,getUserById 2-22,text,true,,229,126,1,2,3,0,0
1533237586168,2,HTTP Request,404,Not Found,getUserByUsername 3-22,text,false,,312,151,1,2,2,0,0
1533237586168,4,HTTP Request,200,OK,getUserById 2-22,text,true,,229,126,1,2,4,0,0
1533237586171,2,HTTP Request,404,Not Found,getUserByUsername 3-22,text,false,,312,151,1,1,2,0,0
1533237586173,1,HTTP Request,404,Not Found,getUserByUsername 3-22,text,false,,312,151,1,1,1,0,0
1533237586175,1,HTTP Request,404,Not Found,getUserByUsername 3-22,text,false,,312,151,1,1,1,0,0
1533237586177,1,HTTP Request,404,Not Found,getUserByUsername 3-22,text,false,,312,151,1,1,1,0,0
1533237587111,3,HTTP Request,200,OK,getAllUsers 1-23,text,true,,520,123,1,1,3,0,1
1533237587115,2,HTTP Request,200,OK,getAllUsers 1-23,text,true,,520,123,1,1,2,0,0
1533237587117,3,HTTP Request,200,OK,getAllUsers 1-23,text,true,,520,123,1,1,3,0,0
1533237587120,3,HTTP Request,200,OK,getAllUsers 1-23,text,true,,520,123,1,1,3,0,0
1533237587123,2,HTTP Request,200,OK,getAllUsers 1-23,text,true,,520,123,1,1,2,0,0
1533237587126,3,HTTP Request,200,OK,getAllUsers 1-23,text,true,,520,123,1,1,3,0,0
1533237587129,3,HTTP Request,200,OK,getAllUsers 1-23,text,true,,520,123,1,1,2,0,0
1533237587132,2,HTTP Request,200,OK,getAllUsers 1-23,text,true,,520,123,1,1,2,0,0
1533237587134,3,HTTP Request,200,OK,getAllUsers 1-23,text,true,,520,123,1,1,3,0,0
1533237587137,4,HTTP Request,200,OK,getAllUsers 1-23,text,true,,520,123,1,2,4,0,0
1533237587138,13,HTTP Request,200,OK,getUserById 2-23,text,true,,229,126,1,1,13,0,0
1533237587151,4,HTTP Request,200,OK,getUserById 2-23,text,true,,229,126,1,1,4,0,0
1533237587155,3,HTTP Request,200,OK,getUserById 2-23,text,true,,229,126,1,2,3,0,0
1533237587157,2,HTTP Request,404,Not Found,getUserByUsername 3-23,text,false,,312,151,1,2,2,0,0
1533237587158,4,HTTP Request,200,OK,getUserById 2-23,text,true,,229,126,1,2,4,0,0
1533237587159,3,HTTP Request,404,Not Found,getUserByUsername 3-23,text,false,,312,151,1,2,3,0,0
1533237587162,2,HTTP Request,404,Not Found,getUserByUsername 3-23,text,false,,312,151,1,2,2,0,0
1533237587162,4,HTTP Request,200,OK,getUserById 2-23,text,true,,229,126,1,2,4,0,0
1533237587165,2,HTTP Request,404,Not Found,getUserByUsername 3-23,text,false,,312,151,1,2,2,0,0
1533237587166,3,HTTP Request,200,OK,getUserById 2-23,text,true,,229,126,1,2,3,0,0
1533237587167,2,HTTP Request,404,Not Found,getUserByUsername 3-23,text,false,,312,151,1,2,2,0,0
1533237587169,2,HTTP Request,404,Not Found,getUserByUsername 3-23,text,false,,312,151,1,2,2,0,0
1533237587169,3,HTTP Request,200,OK,getUserById 2-23,text,true,,229,126,1,2,3,0,0
1533237587171,2,HTTP Request,404,Not Found,getUserByUsername 3-23,text,false,,312,151,1,2,2,0,0
1533237587173,2,HTTP Request,404,Not Found,getUserByUsername 3-23,text,false,,312,151,1,2,2,0,0
1533237587173,3,HTTP Request,200,OK,getUserById 2-23,text,true,,229,126,1,2,3,0,0
1533237587175,2,HTTP Request,404,Not Found,getUserByUsername 3-23,text,false,,312,151,1,2,2,0,0
1533237587177,2,HTTP Request,404,Not Found,getUserByUsername 3-23,text,false,,312,151,1,2,2,0,0
1533237587176,4,HTTP Request,200,OK,getUserById 2-23,text,true,,229,126,1,1,4,0,0
1533237587180,3,HTTP Request,200,OK,getUserById 2-23,text,true,,229,126,1,1,3,0,0
1533237588111,4,HTTP Request,200,OK,getAllUsers 1-24,text,true,,520,123,1,1,4,0,0
1533237588115,3,HTTP Request,200,OK,getAllUsers 1-24,text,true,,520,123,1,1,3,0,0
1533237588119,2,HTTP Request,200,OK,getAllUsers 1-24,text,true,,520,123,1,1,2,0,0
1533237588121,3,HTTP Request,200,OK,getAllUsers 1-24,text,true,,520,123,1,1,3,0,0
1533237588124,3,HTTP Request,200,OK,getAllUsers 1-24,text,true,,520,123,1,1,3,0,0
1533237588127,2,HTTP Request,200,OK,getAllUsers 1-24,text,true,,520,123,1,1,2,0,0
1533237588130,2,HTTP Request,200,OK,getAllUsers 1-24,text,true,,520,123,1,1,2,0,0
1533237588132,3,HTTP Request,200,OK,getAllUsers 1-24,text,true,,520,123,1,1,3,0,0
1533237588135,3,HTTP Request,200,OK,getAllUsers 1-24,text,true,,520,123,1,1,3,0,0
1533237588138,4,HTTP Request,200,OK,getAllUsers 1-24,text,true,,520,123,1,2,4,0,0
1533237588138,5,HTTP Request,200,OK,getUserById 2-24,text,true,,229,126,1,1,5,0,1
1533237588143,3,HTTP Request,200,OK,getUserById 2-24,text,true,,229,126,1,1,3,0,0
1533237588147,3,HTTP Request,200,OK,getUserById 2-24,text,true,,229,126,1,1,3,0,0
1533237588150,3,HTTP Request,200,OK,getUserById 2-24,text,true,,229,126,1,1,3,0,0
1533237588153,3,HTTP Request,200,OK,getUserById 2-24,text,true,,229,126,1,2,3,0,0
1533237588157,2,HTTP Request,404,Not Found,getUserByUsername 3-24,text,false,,312,151,1,2,2,0,0
1533237588157,2,HTTP Request,200,OK,getUserById 2-24,text,true,,229,126,1,2,2,0,0
1533237588160,1,HTTP Request,404,Not Found,getUserByUsername 3-24,text,false,,312,151,1,2,1,0,0
1533237588160,2,HTTP Request,200,OK,getUserById 2-24,text,true,,229,126,1,2,2,0,0
1533237588162,2,HTTP Request,404,Not Found,getUserByUsername 3-24,text,false,,312,151,1,2,2,0,0
1533237588163,4,HTTP Request,200,OK,getUserById 2-24,text,true,,229,126,1,2,4,0,0
1533237588164,6,HTTP Request,404,Not Found,getUserByUsername 3-24,text,false,,312,151,1,2,6,0,0
1533237588167,4,HTTP Request,200,OK,getUserById 2-24,text,true,,229,126,1,2,4,0,0
1533237588170,3,HTTP Request,404,Not Found,getUserByUsername 3-24,text,false,,312,151,1,2,3,0,0
1533237588171,4,HTTP Request,200,OK,getUserById 2-24,text,true,,229,126,1,2,4,0,0
1533237588173,2,HTTP Request,404,Not Found,getUserByUsername 3-24,text,false,,312,151,1,2,2,0,0
1533237588175,2,HTTP Request,404,Not Found,getUserByUsername 3-24,text,false,,312,151,1,1,2,0,0
1533237588177,1,HTTP Request,404,Not Found,getUserByUsername 3-24,text,false,,312,151,1,1,1,0,0
1533237588178,2,HTTP Request,404,Not Found,getUserByUsername 3-24,text,false,,312,151,1,1,2,0,0
1533237588180,2,HTTP Request,404,Not Found,getUserByUsername 3-24,text,false,,312,151,1,1,2,0,0
1533237589111,4,HTTP Request,200,OK,getAllUsers 1-25,text,true,,520,123,1,1,4,0,0
1533237589115,3,HTTP Request,200,OK,getAllUsers 1-25,text,true,,520,123,1,1,3,0,0
1533237589118,3,HTTP Request,200,OK,getAllUsers 1-25,text,true,,520,123,1,1,3,0,0
1533237589121,3,HTTP Request,200,OK,getAllUsers 1-25,text,true,,520,123,1,1,3,0,0
1533237589124,3,HTTP Request,200,OK,getAllUsers 1-25,text,true,,520,123,1,1,3,0,0
1533237589128,2,HTTP Request,200,OK,getAllUsers 1-25,text,true,,520,123,1,1,2,0,0
1533237589131,3,HTTP Request,200,OK,getAllUsers 1-25,text,true,,520,123,1,1,3,0,0
1533237589134,2,HTTP Request,200,OK,getAllUsers 1-25,text,true,,520,123,1,1,2,0,0
1533237589137,2,HTTP Request,200,OK,getAllUsers 1-25,text,true,,520,123,1,2,2,0,0
1533237589139,3,HTTP Request,200,OK,getAllUsers 1-25,text,true,,520,123,1,2,3,0,0
1533237589139,3,HTTP Request,200,OK,getUserById 2-25,text,true,,229,126,1,1,3,0,0
1533237589142,4,HTTP Request,200,OK,getUserById 2-25,text,true,,229,126,1,1,3,0,0
1533237589146,3,HTTP Request,200,OK,getUserById 2-25,text,true,,229,126,1,1,3,0,0
1533237589149,4,HTTP Request,200,OK,getUserById 2-25,text,true,,229,126,1,1,4,0,0
1533237589153,3,HTTP Request,200,OK,getUserById 2-25,text,true,,229,126,1,1,3,0,0
1533237589156,4,HTTP Request,200,OK,getUserById 2-25,text,true,,229,126,1,2,4,0,0
1533237589158,4,HTTP Request,404,Not Found,getUserByUsername 3-25,text,false,,312,151,1,2,4,0,1
1533237589160,4,HTTP Request,200,OK,getUserById 2-25,text,true,,229,126,1,2,4,0,0
1533237589162,2,HTTP Request,404,Not Found,getUserByUsername 3-25,text,false,,312,151,1,2,2,0,0
1533237589165,1,HTTP Request,404,Not Found,getUserByUsername 3-25,text,false,,312,151,1,2,1,0,0
1533237589164,4,HTTP Request,200,OK,getUserById 2-25,text,true,,229,126,1,2,4,0,0
1533237589166,2,HTTP Request,404,Not Found,getUserByUsername 3-25,text,false,,312,151,1,2,2,0,0
1533237589168,3,HTTP Request,404,Not Found,getUserByUsername 3-25,text,false,,312,151,1,2,2,0,0
1533237589168,3,HTTP Request,200,OK,getUserById 2-25,text,true,,229,126,1,2,3,0,0
1533237589171,2,HTTP Request,404,Not Found,getUserByUsername 3-25,text,false,,312,151,1,2,2,0,0
1533237589173,2,HTTP Request,404,Not Found,getUserByUsername 3-25,text,false,,312,151,1,2,2,0,0
1533237589172,4,HTTP Request,200,OK,getUserById 2-25,text,true,,229,126,1,2,3,0,0
1533237589175,3,HTTP Request,404,Not Found,getUserByUsername 3-25,text,false,,312,151,1,1,3,0,0
1533237589178,2,HTTP Request,404,Not Found,getUserByUsername 3-25,text,false,,312,151,1,1,2,0,0
1533237589180,1,HTTP Request,404,Not Found,getUserByUsername 3-25,text,false,,312,151,1,1,1,0,0
1533237590112,3,HTTP Request,200,OK,getAllUsers 1-26,text,true,,520,123,1,1,3,0,0
1533237590115,3,HTTP Request,200,OK,getAllUsers 1-26,text,true,,520,123,1,1,3,0,0
1533237590118,3,HTTP Request,200,OK,getAllUsers 1-26,text,true,,520,123,1,1,3,0,0
1533237590121,3,HTTP Request,200,OK,getAllUsers 1-26,text,true,,520,123,1,1,3,0,0
1533237590139,9,HTTP Request,200,OK,getUserById 2-26,text,true,,229,126,1,2,9,0,0
1533237590148,4,HTTP Request,200,OK,getUserById 2-26,text,true,,229,126,1,2,3,0,0
1533237590152,3,HTTP Request,200,OK,getUserById 2-26,text,true,,229,126,1,2,3,0,0
1533237590125,41,HTTP Request,200,OK,getAllUsers 1-26,text,true,,520,123,1,3,41,0,0
1533237590155,13,HTTP Request,200,OK,getUserById 2-26,text,true,,229,126,1,3,13,0,0
1533237590158,10,HTTP Request,404,Not Found,getUserByUsername 3-26,text,false,,312,151,1,3,10,0,0
1533237590169,3,HTTP Request,404,Not Found,getUserByUsername 3-26,text,false,,312,151,1,3,3,0,0
1533237590166,6,HTTP Request,200,OK,getAllUsers 1-26,text,true,,520,123,1,3,6,0,0
1533237590169,5,HTTP Request,200,OK,getUserById 2-26,text,true,,229,126,1,3,5,0,0
1533237590172,4,HTTP Request,404,Not Found,getUserByUsername 3-26,text,false,,312,151,1,3,4,0,0
1533237590173,4,HTTP Request,200,OK,getAllUsers 1-26,text,true,,520,123,1,3,4,0,0
1533237590176,4,HTTP Request,404,Not Found,getUserByUsername 3-26,text,false,,312,151,1,3,4,0,0
1533237590174,7,HTTP Request,200,OK,getUserById 2-26,text,true,,229,126,1,3,7,0,0
1533237590180,3,HTTP Request,404,Not Found,getUserByUsername 3-26,text,false,,312,151,1,3,3,0,0
1533237590183,2,HTTP Request,404,Not Found,getUserByUsername 3-26,text,false,,312,151,1,3,2,0,0
1533237590177,9,HTTP Request,200,OK,getAllUsers 1-26,text,true,,520,123,1,3,9,0,0
1533237590182,4,HTTP Request,200,OK,getUserById 2-26,text,true,,229,126,1,3,4,0,0
1533237590185,2,HTTP Request,404,Not Found,getUserByUsername 3-26,text,false,,312,151,1,3,2,0,0
1533237590186,3,HTTP Request,200,OK,getAllUsers 1-26,text,true,,520,123,1,3,3,0,0
1533237590188,2,HTTP Request,404,Not Found,getUserByUsername 3-26,text,false,,312,151,1,3,2,0,0
1533237590187,4,HTTP Request,200,OK,getUserById 2-26,text,true,,229,126,1,3,4,0,0
1533237590190,3,HTTP Request,200,OK,getAllUsers 1-26,text,true,,520,123,1,3,3,0,0
1533237590190,3,HTTP Request,404,Not Found,getUserByUsername 3-26,text,false,,312,151,1,3,3,0,0
1533237590191,3,HTTP Request,200,OK,getUserById 2-26,text,true,,229,126,1,2,3,0,0
1533237590193,3,HTTP Request,404,Not Found,getUserByUsername 3-26,text,false,,312,151,1,2,3,0,0
1533237590194,4,HTTP Request,200,OK,getUserById 2-26,text,true,,229,126,1,1,3,0,0
1533237591112,3,HTTP Request,200,OK,getAllUsers 1-27,text,true,,520,123,1,1,3,0,0
1533237591115,3,HTTP Request,200,OK,getAllUsers 1-27,text,true,,520,123,1,1,3,0,0
1533237591118,3,HTTP Request,200,OK,getAllUsers 1-27,text,true,,520,123,1,1,3,0,0
1533237591121,3,HTTP Request,200,OK,getAllUsers 1-27,text,true,,520,123,1,1,3,0,0
1533237591124,2,HTTP Request,200,OK,getAllUsers 1-27,text,true,,520,123,1,1,2,0,0
1533237591127,2,HTTP Request,200,OK,getAllUsers 1-27,text,true,,520,123,1,1,2,0,0
1533237591129,3,HTTP Request,200,OK,getAllUsers 1-27,text,true,,520,123,1,1,3,0,0
1533237591132,2,HTTP Request,200,OK,getAllUsers 1-27,text,true,,520,123,1,1,2,0,0
1533237591135,2,HTTP Request,200,OK,getAllUsers 1-27,text,true,,520,123,1,1,2,0,0
1533237591137,3,HTTP Request,200,OK,getAllUsers 1-27,text,true,,520,123,1,2,3,0,0
1533237591138,4,HTTP Request,200,OK,getUserById 2-27,text,true,,229,126,1,1,4,0,1
1533237591142,4,HTTP Request,200,OK,getUserById 2-27,text,true,,229,126,1,1,4,0,0
1533237591146,3,HTTP Request,200,OK,getUserById 2-27,text,true,,229,126,1,1,3,0,0
1533237591150,3,HTTP Request,200,OK,getUserById 2-27,text,true,,229,126,1,1,3,0,0
1533237591153,4,HTTP Request,200,OK,getUserById 2-27,text,true,,229,126,1,1,4,0,0
1533237591158,3,HTTP Request,404,Not Found,getUserByUsername 3-27,text,false,,312,151,1,2,3,0,1
1533237591157,5,HTTP Request,200,OK,getUserById 2-27,text,true,,229,126,1,2,5,0,0
1533237591161,8,HTTP Request,404,Not Found,getUserByUsername 3-27,text,false,,312,151,1,2,8,0,0
1533237591162,9,HTTP Request,200,OK,getUserById 2-27,text,true,,229,126,1,2,9,0,0
1533237591169,2,HTTP Request,404,Not Found,getUserByUsername 3-27,text,false,,312,151,1,2,2,0,0
1533237591171,3,HTTP Request,404,Not Found,getUserByUsername 3-27,text,false,,312,151,1,2,3,0,0
1533237591171,4,HTTP Request,200,OK,getUserById 2-27,text,true,,229,126,1,2,4,0,0
1533237591174,2,HTTP Request,404,Not Found,getUserByUsername 3-27,text,false,,312,151,1,2,2,0,0
1533237591175,3,HTTP Request,200,OK,getUserById 2-27,text,true,,229,126,1,2,3,0,0
1533237591176,3,HTTP Request,404,Not Found,getUserByUsername 3-27,text,false,,312,151,1,2,3,0,0
1533237591179,1,HTTP Request,404,Not Found,getUserByUsername 3-27,text,false,,312,151,1,2,1,0,0
1533237591179,3,HTTP Request,200,OK,getUserById 2-27,text,true,,229,126,1,2,3,0,0
1533237591180,2,HTTP Request,404,Not Found,getUserByUsername 3-27,text,false,,312,151,1,1,2,0,0
1533237591183,1,HTTP Request,404,Not Found,getUserByUsername 3-27,text,false,,312,151,1,1,1,0,0
1533237591185,1,HTTP Request,404,Not Found,getUserByUsername 3-27,text,false,,312,151,1,1,1,0,0
1533237592112,3,HTTP Request,200,OK,getAllUsers 1-28,text,true,,520,123,1,1,3,0,1
1533237592116,3,HTTP Request,200,OK,getAllUsers 1-28,text,true,,520,123,1,1,3,0,0
1533237592119,2,HTTP Request,200,OK,getAllUsers 1-28,text,true,,520,123,1,1,2,0,0
1533237592121,3,HTTP Request,200,OK,getAllUsers 1-28,text,true,,520,123,1,1,3,0,0
1533237592124,3,HTTP Request,200,OK,getAllUsers 1-28,text,true,,520,123,1,1,3,0,0
1533237592127,3,HTTP Request,200,OK,getAllUsers 1-28,text,true,,520,123,1,1,3,0,0
1533237592130,2,HTTP Request,200,OK,getAllUsers 1-28,text,true,,520,123,1,1,2,0,0
1533237592133,2,HTTP Request,200,OK,getAllUsers 1-28,text,true,,520,123,1,1,2,0,0
1533237592135,3,HTTP Request,200,OK,getAllUsers 1-28,text,true,,520,123,1,1,3,0,0
1533237592138,3,HTTP Request,200,OK,getAllUsers 1-28,text,true,,520,123,1,2,3,0,0
1533237592139,4,HTTP Request,200,OK,getUserById 2-28,text,true,,229,126,1,1,4,0,0
1533237592143,4,HTTP Request,200,OK,getUserById 2-28,text,true,,229,126,1,1,4,0,0
1533237592147,3,HTTP Request,200,OK,getUserById 2-28,text,true,,229,126,1,1,3,0,0
1533237592151,3,HTTP Request,200,OK,getUserById 2-28,text,true,,229,126,1,1,3,0,0
1533237592154,3,HTTP Request,200,OK,getUserById 2-28,text,true,,229,126,1,1,3,0,0
1533237592158,3,HTTP Request,200,OK,getUserById 2-28,text,true,,229,126,1,2,3,0,0
1533237592159,3,HTTP Request,404,Not Found,getUserByUsername 3-28,text,false,,312,151,1,2,3,0,0
1533237592161,4,HTTP Request,200,OK,getUserById 2-28,text,true,,229,126,1,2,4,0,0
1533237592163,2,HTTP Request,404,Not Found,getUserByUsername 3-28,text,false,,312,151,1,2,2,0,0
1533237592165,2,HTTP Request,404,Not Found,getUserByUsername 3-28,text,false,,312,151,1,2,2,0,0
1533237592165,4,HTTP Request,200,OK,getUserById 2-28,text,true,,229,126,1,2,4,0,0
1533237592167,23,HTTP Request,404,Not Found,getUserByUsername 3-28,text,false,,312,151,1,2,23,0,0
1533237592190,2,HTTP Request,404,Not Found,getUserByUsername 3-28,text,false,,312,151,1,2,2,0,0
1533237592169,23,HTTP Request,200,OK,getUserById 2-28,text,true,,229,126,1,2,23,0,0
1533237592193,2,HTTP Request,404,Not Found,getUserByUsername 3-28,text,false,,312,151,1,2,2,0,0
1533237592193,3,HTTP Request,200,OK,getUserById 2-28,text,true,,229,126,1,2,3,0,0
